title,date,quote_text,status,url
"Marina diz que PT defendeu Aécio primeiro, mas PC do B foi o mais rápido","23 de fevereiro de 2018, 15h30",O primeiro partido a fazer uma nota contra a suspensão do mandato do Aécio foi o PT.,FALSO,https://aosfatos.org/noticias/marina-diz-que-pt-defendeu-aecio-primeiro-mas-pc-do-b-foi-mais-rapido/
"Marina diz que PT defendeu Aécio primeiro, mas PC do B foi o mais rápido","23 de fevereiro de 2018, 15h30","PT, PMDB, PSDB e DEM fizeram acordos entre eles, para evitar que a sociedade faça qualquer tipo de mudança que não esteja por dentro de seus leitos. O tempo de televisão maior é pra eles, recurso eleitoral é maior pra eles. Para bloquear qualquer possibilidade de que a sociedade possa fazer a mudança.",FALSO,https://aosfatos.org/noticias/marina-diz-que-pt-defendeu-aecio-primeiro-mas-pc-do-b-foi-mais-rapido/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",O nosso sistema carcerário nos últimos 16 anos cresceu 171%.,FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Mas o déficit de vagas cresceu 269%. Hoje, esse déficit já se encaminha para alguma coisa próxima, algo como 400 mil vagas.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",Quatro entre cada um dos apenados hoje no sistema carcerário brasileiro estão na condição prisão preventiva ou temporária.,FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",Aproximadamente 27% a 30% dos que se encontram entre as grades hoje estão lá por drogas.,FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Segundo dados do Gaeco, no ano de 2016 tínhamos 97 membros do famigerado PCC presos no Paraguai.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","O senhor [Temer], que destinou mais de R$ 2 bilhões para o sistema carcerário...",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Temos hoje, segundo os dados do Anuário Estatístico da Segurança, no ano de 2016, 61 mil mortes.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Dos R$ 81 bilhões gastos com segurança pública em 2016, o esforço maior ficou com os estados, R$ 78 bilhões; a União, com R$ 9 bilhões; e os municípios, com R$ 5 bilhões.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Um dos estados que tivemos GLO [Garantia da Lei e da Ordem], há 12 anos não realizava concursos para as suas polícias.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","A Constituinte de 1988 fez a separação anterior que existia entre segurança nacional e segurança pública e alocou nos estados praticamente 80%, 90% da responsabilidade com segurança pública. A União ficou com a parte residual e não colocou dentro do sistema de segurança, uma grande e grave falha, as nossas cidades, nossas capitais, a região metropolitana que é fundamental e não tem nenhuma atribuição constitucional.",FALSO,https://aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Checamos o discurso de lançamento da pré-candidatura à Presidência de Ciro Gomes,"13 de março de 2018, 13h16","O Brasil, em janeiro deste ano, pela primeira vez na sua história, empurrou para a informalidade, para o biscate, para a humilhação de correr do rapa nas ruas das cidade aí a fora, a maioria do povo trabalhador.",FALSO,https://aosfatos.org/noticias/checamos-o-discurso-de-pre-candidatura-presidencia-de-ciro-gomes/
Checamos o discurso de lançamento da pré-candidatura à Presidência de Ciro Gomes,"13 de março de 2018, 13h16","Pela primeira vez, a quantidade de gente na informalidade, no biscate, se virando para levar algum honestamente pra casa, é maior do que a quantidade de trabalhadores formais.",FALSO,https://aosfatos.org/noticias/checamos-o-discurso-de-pre-candidatura-presidencia-de-ciro-gomes/
Checamos o discurso de lançamento da pré-candidatura à Presidência de Ciro Gomes,"13 de março de 2018, 13h16","O Brasil, no ano passado, 2017, assistiu (...) matarem 64.700 jovens.",FALSO,https://aosfatos.org/noticias/checamos-o-discurso-de-pre-candidatura-presidencia-de-ciro-gomes/
Checamos o discurso de lançamento da pré-candidatura à Presidência de Ciro Gomes,"13 de março de 2018, 13h16","Neste dia, 12,7 milhões de brasileiros sadios para o trabalho amanheceram desempregados no Brasil.",FALSO,https://aosfatos.org/noticias/checamos-o-discurso-de-pre-candidatura-presidencia-de-ciro-gomes/
Checamos o discurso de lançamento da pré-candidatura à Presidência de Ciro Gomes,"13 de março de 2018, 13h16","O ano passado, o Brasil teve o menor quantidade [sic] de dinheiro gasto na agenda do povo. E ainda assim terminamos o ano com mais de 140 bilhões de reais de buraco nas contas do governo.",FALSO,https://aosfatos.org/noticias/checamos-o-discurso-de-pre-candidatura-presidencia-de-ciro-gomes/
"Não, Marielle não foi casada com Marcinho VP, não engravidou aos 16 e não foi eleita pelo Comando Vermelho","17 de março de 2018, 13h20",Engravidou aos 16 anos.,FALSO,https://aosfatos.org/noticias/nao-marielle-nao-foi-casada-com-marcinho-vp-nao-engravidou-ao-16-e-nao-foi-eleita-pelo-comando-vermelho/
"Não, Marielle não foi casada com Marcinho VP, não engravidou aos 16 e não foi eleita pelo Comando Vermelho","17 de março de 2018, 13h20",Ex-esposa do Marcinho VP.,FALSO,https://aosfatos.org/noticias/nao-marielle-nao-foi-casada-com-marcinho-vp-nao-engravidou-ao-16-e-nao-foi-eleita-pelo-comando-vermelho/
"Não, Marielle não foi casada com Marcinho VP, não engravidou aos 16 e não foi eleita pelo Comando Vermelho","17 de março de 2018, 13h20",Eleita pelo Comando Vermelho.,FALSO,https://aosfatos.org/noticias/nao-marielle-nao-foi-casada-com-marcinho-vp-nao-engravidou-ao-16-e-nao-foi-eleita-pelo-comando-vermelho/
"Não, Marielle não foi casada com Marcinho VP, não engravidou aos 16 e não foi eleita pelo Comando Vermelho","17 de março de 2018, 13h20","E ela foi eleita pelo Comando Vermelho. A favela bancou ela. O tráfico, o tráfico bancou ela, o tráfico colocou ela lá dentro.",FALSO,https://aosfatos.org/noticias/nao-marielle-nao-foi-casada-com-marcinho-vp-nao-engravidou-ao-16-e-nao-foi-eleita-pelo-comando-vermelho/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","Em relação ao seu Paulo Vieira de Souza, ele não é do PSDB, acho que ele nem é filiado ao partido.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","Eu entreguei no ano passado inúmeras estações de metrô. Entreguei antes de deixar o governo mais seis estações de metrô. E o Márcio França, que assumiu o governo, vai entregar mais 16 até o fim do ano.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","O metrô tem 50 anos. Em 50 anos foram feitas 60 estações. Nós, em oito anos, até dezembro, vamos deixar 29 estações. Ou seja, 50% do que existia.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","Olha, eu já fiz a reforma da Previdência aqui em São Paulo, em 2011, no primeiro ano e fui reeleito, aliás, no primeiro turno. O que é que nós fizemos? Nós fizemos o regime igual no setor privado. Até o teto do INSS, o governo paga. Até o teto do INSS não tem mudança. Acima disso o governo não pagará, é previdência complementar. E aí não é mais benefício definido é contribuição definida.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","Aqui não teve desajuste fiscal, aqui teve superávit.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00",(...) aqui não teve atraso de pagamento de salário.,IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00",(...) aqui teve reajuste.,IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","[Em São Paulo,] nós saímos de 13 mil [homicídios] para 3.503.",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00","Não há razão para o trabalhador da agricultura, da indústria, dos serviços ter um teto de R$ 5 mil, não poder aposentar acima disso e ter em média R$ 1.391 de aposentadoria...",IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Alckmin omite contexto e minimiza influência de Paulo Preto no governo paulista,"14 de abril de 2018, 06h00",... e o setor público ter aposentadoria de R$ 40 mil sem cálculo atuarial.,IMPRECISO,https://aosfatos.org/noticias/alckmin-omite-contexto-e-minimiza-influenia-de-paulo-preto-no-governo-paulista/
Michel Temer não vai apresentar carta de renúncia; notícia é falsa,"28 de maio de 2018, 13h54",Urgente! Presidente Temer pode apresentar carta renúncia,FALSO,https://aosfatos.org/noticias/michel-temer-nao-vai-apresentar-carta-de-renuncia-noticia-e-falsa/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18",12 milhões que já desistiram de procurar emprego.,,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18","Quando junta o fundo partidário mais o fundo eleitoral, dá quase meio bilhão [de reais] para eles [PT, PSDB e MDB].",,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18",... ter tido 19 milhões [de votos] em 2010. (...) ter tido 22 milhões de votos [em 2014].,,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18","A presidente Dilma tinha quase 300 parlamentares (...), o Michel Temer tem a mesma quantidade…",,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18","Em 2010, eu já propus isso: (...) nós não podemos gastar mais do que aquilo que arrecadamos e o nosso compromisso é gastar apenas a metade do que cresceu o PIB.",,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Marina Silva erra dados de emprego e financiamento de campanha,"28 de maio de 2018, 21h18","Hoje nós temos oito pessoas trabalhando para [cada] dois aposentados. Daqui a bem pouco tempo, nós vamos ter duas pessoas para oito aposentados. Isso é insustentável, quando chegarmos acho que em torno de 2060.",,https://aosfatos.org/noticias/marina-silva-erra-dados-de-emprego-e-financiamento-de-campanha/
Skaf erra dados de segurança e acerta peso da indústria no PIB,"11 de junho de 2018, 11h10",São 34 roubos ou assaltos em uma hora.,IMPRECISO,https://aosfatos.org/noticias/paulo-skaf-erra-dados-de-seguranca-e-acerta-peso-da-industra-no-pib/
Skaf erra dados de segurança e acerta peso da indústria no PIB,"11 de junho de 2018, 11h10","A realidade é que, durante essa uma hora, (...) pelo menos uma mulher vai ter sido violentada.",IMPRECISO,https://aosfatos.org/noticias/paulo-skaf-erra-dados-de-seguranca-e-acerta-peso-da-industra-no-pib/
Skaf erra dados de segurança e acerta peso da indústria no PIB,"11 de junho de 2018, 11h10","A indústria de transformação, que representava acima de 20% do PIB...",IMPRECISO,https://aosfatos.org/noticias/paulo-skaf-erra-dados-de-seguranca-e-acerta-peso-da-industra-no-pib/
Skaf erra dados de segurança e acerta peso da indústria no PIB,"11 de junho de 2018, 11h10",… hoje são esses 12%.,IMPRECISO,https://aosfatos.org/noticias/paulo-skaf-erra-dados-de-seguranca-e-acerta-peso-da-industra-no-pib/
Skaf erra dados de segurança e acerta peso da indústria no PIB,"11 de junho de 2018, 11h10",Eu fui eleito com 60% dos votos [sobre primeira eleição para presidência da Fiesp] e a minha última reeleição foi por unanimidade dos votos.,IMPRECISO,https://aosfatos.org/noticias/paulo-skaf-erra-dados-de-seguranca-e-acerta-peso-da-industra-no-pib/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",OBRA COMPLETA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",Construção do terminal de passageiros 3,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",OBRA COMPLETA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",Reforma e ampliação da pista de pouso e do sistema de pátios,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",OBRA PARADA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",Reforma e Modernização do Terminal de Passageiros e Adequação do Sistema Viário,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",OBRA CANCELADA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",​​​​Acessibilidade nos atrativos turísticos,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",CANCELADA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00","Implantação, reforma e adequação de Centros de Atendimento aos Turistas (governo estadual)",,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",EM CONSTRUÇÃO,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00","Implantação, reforma e adequação de Centros de Atendimento aos Turistas (prefeitura)",,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",CANCELADA,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",Sinalização Turística nos atrativos turísticos (governo estadual),,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",EM CONSTRUÇÃO,,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
"Legado da Copa: em BH, apenas 9 de 25 projetos para 2014 foram concluídos","14 de junho de 2018, 18h00",Sinalização Turística nos atrativos turísticos (prefeitura),,https://aosfatos.org/noticias/legado-da-copa-em-bh-apenas-9-de-25-projetos-para-2014-foram-concluidos/
Marina Silva erra dados sobre aumento da pobreza e participação do agronegócio no PIB,"1 de agosto de 2018, 21h50",A gente era o país que tirou 40 milhões da pobreza. Agora já devolvemos todos para a pobreza.,FALSO,https://aosfatos.org/noticias/marina-silva-erra-dados-sobre-aumento-da-pobreza-e-participacao-do-agronegocio-no-pib/
Marina Silva erra dados sobre aumento da pobreza e participação do agronegócio no PIB,"1 de agosto de 2018, 21h50",[O agronegócio] foi responsável por 10% do 1% do crescimento que nós tivemos no ano passado.,FALSO,https://aosfatos.org/noticias/marina-silva-erra-dados-sobre-aumento-da-pobreza-e-participacao-do-agronegocio-no-pib/
Marina Silva erra dados sobre aumento da pobreza e participação do agronegócio no PIB,"1 de agosto de 2018, 21h50","Um jovem chega ao nono ano, termina o ensino básico, não sabe ler ou interpretar um texto. Só 30% sabem. Só 14% sabem fazer operações simples de matemática.",FALSO,https://aosfatos.org/noticias/marina-silva-erra-dados-sobre-aumento-da-pobreza-e-participacao-do-agronegocio-no-pib/
Marina Silva erra dados sobre aumento da pobreza e participação do agronegócio no PIB,"1 de agosto de 2018, 21h50",[O Brasil tem] uma população carcerária de mais de 700 mil pessoas.,FALSO,https://aosfatos.org/noticias/marina-silva-erra-dados-sobre-aumento-da-pobreza-e-participacao-do-agronegocio-no-pib/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00",[Os governos do PT] Fizeram a economia crescer em média 4% ao ano.,EXAGERADO,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00","
",,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00",O governo Temer deu um reajuste de salário mínimo abaixo da inflação.,EXAGERADO,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00",É o mesmo presidente [Lula] que pagou o FMI.,EXAGERADO,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00",As mulheres são maioria na pós-graduação.,EXAGERADO,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
"Em debate paralelo, Haddad infla resultados e omite problemas nos governos do PT","14 de agosto de 2018, 16h00",[Lula] foi o presidente que mais criou universidades.,EXAGERADO,https://aosfatos.org/noticias/em-debate-paralelo-haddad-infla-resultados-e-omite-problemas-nos-governos-do-pt/
Foto de ato pró-Dilma em 2016 circula como se fosse de protesto contra cortes na Educação,"15 de maio de 2019, 18h51",O fardamento das universidades públicas.,FALSO,https://aosfatos.org/noticias/foto-de-ato-pro-dilma-em-2016-circula-como-se-fosse-de-protesto-contra-cortes-na-educacao/
"Foto de faixa com 'Fora Bolsonaro' e 'Liberdade para Lula' é de março, não de ato pela Educação","16 de maio de 2019, 12h36",A Greve da Educação tem dois objetivos: Gritar: ‘FORA BOLSONARO E LULA LIVRE’.,FALSO,https://aosfatos.org/noticias/foto-de-faixa-com-fora-bolsonaro-e-liberdade-para-lula-de-marco-nao-de-ato-pela-educacao/
Meme que critica manifestações pela Educação usa fotos de protestos antigos,"16 de maio de 2019, 16h30","Motivos da greve: 60% Lula livre, 20% lacrar, 19% baderna e 1% corte de verbas.",FALSO,https://aosfatos.org/noticias/meme-que-critica-manifestacoes-pela-educacao-usa-fotos-de-protestos-antigos/
Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados’,"17 de maio de 2019, 12h19",Sérgio Moro: ‘Meia dúzia de estudantes despreparados não vão atrapalhar o governo’.,FALSO,https://aosfatos.org/noticias/moro-nao-disse-que-manifestacoes-sao-de-meia-duzia-de-estudantes-despreparados/
É falso que policiais de 12 estados farão paralisação no dia 26 em apoio a Bolsonaro,"20 de maio de 2019, 14h39",Policiais de 12 estados diz [sic] que vão parar em apoio a Bolsonaro.,FALSO,https://aosfatos.org/noticias/e-falso-que-policiais-de-12-estados-farao-paralisacao-no-dia-26-em-apoio-bolsonaro/
Não é verdade que 'Time' publicou charge em que Bolsonaro defende Brasil do socialismo,"20 de maio de 2019, 16h55",Charge publicada na revista americana Time. E de longe a melhor expressão que já vi sobre a nossa situação atual. Parabéns ao criador.,FALSO,https://aosfatos.org/noticias/nao-e-verdade-que-time-publicou-charge-em-que-bolsonaro-defende-brasil-do-socialismo/
Montagem engana ao mostrar Bolsonaro em museu vendo vídeo de Lula,"20 de maio de 2019, 17h12",Melhor do dia! O #idiota inútil #BOLSONARO assistiu no Museu de Dallas imagem do melhor #Presidente do #Brasil: #LULA...olha a cara dele e do #PauloGuedes de inveja e despeito…,FALSO,https://aosfatos.org/noticias/montagem-engana-ao-mostrar-bolsonaro-em-museu-vendo-video-de-lula/
É falso que filho de motorista de Marielle não tem direito a pensão,"21 de maio de 2019, 13h30",A filha de Marielle vai ganhar pensão até seus 21 anos. E o filho do motorista? Não! (...),FALSO,https://aosfatos.org/noticias/e-falso-que-filho-de-motorista-de-marielle-nao-tem-direito-pensao/
É falso que filho de motorista de Marielle não tem direito a pensão,"21 de maio de 2019, 13h30",(...) A santa Marielle não assinou a carteira dele.,FALSO,https://aosfatos.org/noticias/e-falso-que-filho-de-motorista-de-marielle-nao-tem-direito-pensao/
Bolsonaro não assinou decreto que proíbe consumo de drogas em universidades,"22 de maio de 2019, 12h32",Bolsonaro assina decreto que proíbe drogas em universidades e choca alunos.,FALSO,https://aosfatos.org/noticias/bolsonaro-nao-assinou-decreto-que-proibe-consumo-de-drogas-em-universidades/
É montagem post em que Paulo Pimenta chama nordestinos de porcos,"27 de maio de 2019, 13h53","Paulo Pimenta: ‘Ao ver pessoas aplaudindo Bolsonaro no Nordeste, me lembrei daquelas frases que diz, você pode dar banho no porco deixar ele limpinho que sempre ele vai querer voltar para a lama’.",FALSO,https://aosfatos.org/noticias/e-montagem-post-em-que-paulo-pimenta-chama-nordestinos-de-porcos/
Fotos de 2018 são atribuídas em posts à manifestação pró-Bolsonaro de domingo,"27 de maio de 2019, 16h41",#BrasilNasRuas. Vitória-ES agora há pouco. Capixabas mostrando os canalhas de sempre que eles não impedirão a reconstrução do país.,FALSO,https://aosfatos.org/noticias/fotos-de-2018-sao-atribuidas-em-posts-manifestacao-pro-bolsonaro-de-domingo/
Fotos de 2018 são atribuídas em posts à manifestação pró-Bolsonaro de domingo,"27 de maio de 2019, 16h41",ESPÍRITO SANTO. #BrasilNas Ruas.,FALSO,https://aosfatos.org/noticias/fotos-de-2018-sao-atribuidas-em-posts-manifestacao-pro-bolsonaro-de-domingo/
Imagem de protesto pelo impeachment circula como se fosse de ato por Bolsonaro,"27 de maio de 2019, 16h43",Essa vai pra esquerdalha que diz que tem eleitor do Bolsonaro arrependido. Será???,FALSO,https://aosfatos.org/noticias/imagem-de-protesto-pelo-impeachment-circula-como-se-fosse-de-ato-por-bolsonaro/
Cartaz pró-Bolsonaro não usou ‘forca’ em vez de ‘força’; imagem foi editada,"27 de maio de 2019, 16h45","'Sabemos que não é fácil, mas estamos com vocês. Forca!'",FALSO,https://aosfatos.org/noticias/cartaz-pro-bolsonaro-nao-usou-forca-em-vez-de-forca-imagem-foi-editada/
Fotos de manifestações antigas viralizam como se fossem de atos pró-governo,"27 de maio de 2019, 17h15",O Brasil é do povo brasileiro.,FALSO,https://aosfatos.org/noticias/fotos-de-manifestacoes-antigas-viralizam-como-se-fossem-de-atos-pro-governo/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Não aceitar propina da Odebrecht.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Não compor com o PMDB.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Não votar no Rodrigo Maia.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Nunca ter apoiado uma reforma da Previdência.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Combater a lei antiterrorismo.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Pedir auditoria da dívida pública.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
"Lula ataca, PSOL responde e nós checamos a briga na esquerda","21 de julho de 2017, 18h30",Puxar o #foracunha.,INSUSTENTÁVEL,https://aosfatos.org/noticias/lula-ataca-psol-responde-e-nos-checamos-a-briga-na-esquerda/
